feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-0.603714,-0.355013,-0.683319,-0.059433,0.628446,0.100624,0.663142,-1.676756,-0.019289,-0.434378,normal
0.478511,1.073722,-0.766912,1.407025,0.924984,-1.031332,-1.250504,0.713990,-0.257125,1.478267,normal
-0.236050,0.087164,-0.385909,-1.628965,-1.946466,-0.626795,1.051739,0.534481,0.202617,0.279558,normal
0.896068,-2.836277,1.098969,0.034127,0.889333,1.207609,-3.389964,-0.585792,1.219767,0.423586,normal
-0.064903,1.694061,-0.625703,1.693099,-2.307333,2.069818,0.439415,-0.379721,0.107203,0.817109,normal
1.271477,0.204160,0.941815,1.116271,-1.363221,-0.832258,0.820086,1.201281,-1.356778,0.461090,normal
0.112031,-1.375575,-0.200150,-0.982346,-0.404535,-0.370532,1.464844,-0.184981,0.872971,-0.928816,normal
1.374848,-0.175428,-0.032866,-0.283574,0.677935,-1.490548,-0.696299,0.280081,-1.217150,0.511410,normal
1.481656,-1.263494,-1.688448,0.613793,-0.491340,0.339456,1.038374,-0.081731,0.797210,-0.169869,normal
0.599903,-0.675580,1.652038,-1.372324,-0.045557,0.145468,0.920062,-1.653099,-1.416712,-2.001064,normal
-0.138367,0.038617,0.067406,-2.036609,-0.596282,1.115652,2.606062,0.716497,1.713413,0.081931,normal
-0.496759,-1.256823,-1.048830,0.886962,0.468852,-0.826459,0.688750,-0.445019,-0.172779,0.789686,normal
-0.247008,-1.089435,0.916127,-0.788986,1.357279,-0.395078,1.428552,0.043707,-0.252122,0.131580,normal
-0.020038,0.520258,-1.200738,-1.114747,0.610397,0.808629,-1.280225,1.611821,-2.596815,-0.262002,normal
0.222148,0.970752,-0.279677,-1.452915,-1.202267,1.181853,1.353984,-1.661653,-0.104353,1.777545,normal
0.759653,-1.228365,0.567939,-0.223682,-0.637714,0.176269,-0.542502,0.591796,-0.737972,1.151403,normal
-2.111932,-0.868479,-0.355855,0.850544,-1.584524,0.178242,-0.308026,0.155710,0.061624,1.348087,normal
0.676459,0.437984,-3.043496,0.196768,-0.695768,-0.539219,1.037119,1.208012,-0.363588,0.244697,normal
-0.965243,0.217775,0.411517,0.972859,0.269762,-0.906244,-0.511422,-0.079018,-0.546023,1.606064,normal
-0.914461,-0.785177,1.658433,-2.026079,0.097191,0.893701,0.022860,-0.753789,2.302857,-0.832067,normal
-0.111529,0.969546,-0.094093,1.440800,1.161555,-0.381722,0.548088,0.456451,0.218988,1.309071,normal
-1.207287,0.402558,-0.048895,1.322017,-0.619404,-1.332495,-1.323129,0.589109,0.843506,1.024515,normal
-0.466204,1.084722,-0.198982,-0.983353,0.136712,-0.331984,0.016279,-0.107804,1.131871,1.657208,normal
-0.625737,0.424091,-2.139143,1.046726,-0.853551,0.333514,0.341119,0.447351,-0.474315,1.517867,normal
2.175053,0.678418,-1.876771,0.487336,0.794230,0.694377,-1.739679,-1.037111,-1.212245,0.291364,normal
2.401432,-0.255198,-0.866280,0.567440,1.095695,-0.187351,0.228871,1.196823,-1.137800,0.321832,normal
-0.477605,0.550425,0.209689,0.259324,1.838718,-1.105301,-0.694688,-0.757829,0.223680,0.160056,normal
-0.414341,-0.695848,0.380596,-0.806629,0.195484,0.183937,0.609030,-1.299722,0.649202,-0.371020,normal
-0.374998,-0.172071,0.991542,1.725772,0.989917,-0.585580,-0.052044,-1.712664,0.073333,0.715154,normal
0.510437,0.659995,-1.640181,-2.055348,1.667249,0.194465,-0.425359,0.309037,1.081144,0.549646,normal
-1.187200,-0.728761,0.111734,0.005148,0.408377,-0.955013,1.271213,-0.993873,-0.352267,-0.018737,normal
-0.363085,1.086866,0.213715,-0.388001,0.249737,0.538120,0.056053,-0.259604,-0.142834,0.885036,normal
0.506962,1.454570,0.669604,-1.476948,1.471260,1.087484,-0.131255,1.414525,-1.658465,0.169409,normal
1.009679,0.656710,0.008109,2.189460,-0.318362,-2.031934,-0.677106,0.026742,-0.320326,1.099640,normal
2.459203,1.046180,-0.004222,0.078214,-0.769680,1.645671,1.058440,-1.121249,-0.015160,2.054518,normal
-1.949511,-0.013210,0.216632,-1.111540,-0.051836,0.702562,1.887373,0.229838,-0.295733,0.576956,normal
1.700261,1.399958,0.501321,0.190106,-1.610220,1.100106,-0.673174,0.235000,-0.870154,-0.017293,normal
1.269467,-1.486680,-0.474974,-0.303890,-1.019170,0.358743,-1.018781,1.032232,-0.163340,1.426078,normal
-0.040722,0.647299,0.899630,0.810001,0.322640,0.744163,0.537881,-0.352086,1.021485,-0.036486,normal
-0.950904,0.951334,-0.730936,-1.373737,1.471571,1.101225,-0.686003,-1.797096,0.614708,-0.675518,normal
-0.612491,1.068410,-1.467052,0.934312,0.059131,0.484855,-0.431757,-1.347505,0.715572,-0.013417,normal
-0.164617,-0.273013,-0.121044,-2.001280,-0.374662,0.215858,-0.968472,0.199226,-0.827452,-0.638311,normal
0.422102,-1.336537,1.010339,0.803023,0.454888,1.282999,0.874589,0.413349,-0.653703,0.167474,normal
1.867662,-1.148451,-0.124637,0.730112,0.303985,-0.723606,-0.399795,1.072358,-1.086779,-0.282851,normal
1.091956,-0.076691,-0.956753,-0.824469,-0.335067,-0.338737,-1.194381,1.345908,-0.857720,0.839705,normal
-6.989587,7.042544,6.077005,6.882756,3.451778,-4.862579,6.046437,-8.351443,6.460893,-4.816937,anomaly
-0.379240,0.346157,-0.180175,0.056727,-0.648621,0.334938,1.981192,0.466388,0.698501,0.771226,normal
-0.042995,-0.913583,0.521156,-0.782417,1.009748,-0.490181,-0.500383,-1.729474,0.911599,-0.376174,normal
-0.155184,0.109268,1.194785,1.864080,0.145230,-1.429904,1.623176,1.057526,1.538268,-0.648150,normal
-6.886080,-5.041936,4.902660,4.976743,-3.157792,5.338871,-8.011031,6.608881,4.072825,4.445997,anomaly
-1.445144,0.540191,-0.109463,-0.857096,0.093525,0.058140,-0.697996,-1.630641,1.836020,-0.288117,normal
-4.282977,-4.870093,6.123820,-5.705080,6.792492,-7.028420,-4.893924,-4.960778,-6.171043,5.384358,anomaly
-0.379176,-0.840726,-0.163867,0.719283,-1.017646,1.889288,-1.935244,-0.792282,-0.590612,0.967313,normal
-0.835608,1.268323,1.849159,-0.710716,-2.377674,-0.884656,0.490759,2.196496,-1.156233,-0.068368,normal
1.338107,0.608484,-1.905979,0.826747,-1.917396,2.018636,-0.158061,-1.379895,-2.240687,1.287630,normal
-4.782524,-3.388230,-4.970837,6.079324,-5.329633,3.869499,-6.727204,3.270878,-4.860700,-4.820288,anomaly
0.330588,-0.285259,-1.838790,-0.279697,0.856449,1.134001,0.115785,-0.242403,0.091551,-0.639206,normal
-1.282871,-1.287136,0.973511,1.991120,-0.636435,0.418015,1.739831,0.471705,-0.324563,-0.759835,normal
-0.355254,-0.395258,0.322497,0.380792,-0.659439,-0.757028,1.625759,1.096460,-1.149927,0.392546,normal
0.694857,-0.222835,0.150256,-0.693720,-1.726997,-0.659651,-0.021217,-0.868688,-2.644221,-1.075927,normal
-1.985196,-0.903560,-1.097452,0.917470,3.048617,-0.868135,1.551547,-0.293793,0.186518,1.093947,normal
-0.427356,-0.952802,-0.715995,0.822443,1.418926,-0.064407,0.677533,1.786549,-0.612157,0.360167,normal
-0.112557,0.304133,-0.374045,0.643099,0.868594,-1.556274,0.052903,-0.529153,0.107179,1.139457,normal
0.250663,2.550457,0.599998,-0.242578,-1.280364,-1.206503,-0.291184,-2.350218,-1.164126,0.510155,normal
-2.439191,0.522777,-1.694233,-0.287969,-0.258480,-0.216235,2.146963,-0.831428,-0.081406,1.142263,normal
-0.178708,-1.589231,-0.645190,2.310731,-0.555938,-2.580260,1.299061,0.502762,-1.441105,1.168400,normal
1.115096,0.897717,0.874158,-2.057582,0.039992,0.894368,1.069551,1.154881,-0.466675,-1.623240,normal
-0.053298,-0.556283,-0.836291,1.500148,0.428758,2.120590,1.615943,0.263506,1.124257,0.028046,normal
0.918375,0.761797,-0.043342,0.567180,-1.741455,0.192880,-1.850576,-0.421378,-0.831790,-1.959504,normal
-1.947958,0.784883,0.462629,-1.090132,-1.175750,0.418990,0.704338,0.633622,1.825616,0.527546,normal
1.682594,-0.257625,-0.600425,-0.441671,-0.192467,-0.493706,1.408215,-1.476585,-1.089965,0.347100,normal
-1.044451,0.763775,-0.256530,0.239431,-1.930481,-0.230389,0.410556,-0.962509,-0.911287,1.973160,normal
-1.281069,-0.412630,0.187326,-0.250533,-0.072881,2.177433,1.273381,-0.005243,-1.230081,-0.066947,normal
0.036333,1.620738,-1.561723,-1.190566,0.717823,-1.103211,0.947132,-0.978524,0.907177,-0.221317,normal
-0.341382,-0.835786,-0.684883,-0.818600,-0.332807,0.445112,-0.271066,-1.485154,2.142853,1.767622,normal
0.268551,2.143719,2.451202,-1.301804,1.318218,0.153697,-0.075998,-0.017213,0.538113,2.178521,normal
2.180644,0.171273,0.085987,0.000406,-1.987068,1.134572,-1.274061,-0.321524,0.173645,1.416017,normal
0.262942,-0.317415,-0.057577,0.815387,-0.897104,-0.094270,-0.031594,-0.245498,0.318882,0.639266,normal
0.081449,-0.486685,1.051106,1.087571,1.614246,1.578968,-0.279732,1.083945,-1.255391,-1.311321,normal
-0.590654,-0.821049,0.718868,1.998196,1.461768,-1.388002,-0.070662,-0.103271,0.881276,-0.543418,normal
-0.445541,-1.107994,-1.115646,2.647914,-1.249045,0.036019,1.246051,-0.470539,0.136361,0.993812,normal
0.179676,0.246534,-1.609717,1.035845,0.293966,-0.634384,-0.100845,0.135235,1.355512,-1.463706,normal
1.346386,1.057528,0.855199,0.076488,0.679140,-0.371394,-1.480181,0.872995,0.493426,-0.179761,normal
-0.142282,-0.074002,0.981429,-1.783497,-0.789420,-0.810163,2.026931,-1.902279,-0.477454,0.471985,normal
1.083271,0.627386,0.533528,-1.493846,-0.790008,-0.537502,0.326633,-1.538553,1.688063,-0.201819,normal
0.660767,0.870620,0.743578,0.385219,-0.640546,-0.746540,-0.906541,0.111459,1.233432,-1.105232,normal
1.575529,-1.608361,1.847234,0.910462,0.035466,-0.357180,0.096489,0.445321,-0.521540,-0.157379,normal
0.944186,0.522726,-0.389520,1.051617,-1.068336,-1.183153,0.819323,0.652025,-1.112942,-0.503051,normal
-0.399846,0.455184,-0.868489,-1.539935,1.677730,0.081973,0.204035,0.766498,1.211676,-0.664935,normal
0.063865,-2.069298,-0.234840,1.222148,2.213260,-1.317717,0.123892,-1.932267,-0.676960,0.794121,normal
0.911604,1.466520,-0.579118,0.329297,-0.659080,0.015213,0.682242,0.578237,-0.024178,1.263950,normal
-0.627077,1.452636,-1.166249,0.668835,0.385170,1.457946,0.091058,0.100372,0.374276,0.918586,normal
-0.651429,-1.760495,0.899531,-0.040574,-1.487230,-0.751733,-0.089561,0.209108,0.590944,-0.930592,normal
-1.002975,2.358057,0.695153,0.050904,-0.475245,-1.858866,-0.608784,-0.904109,2.147266,0.165903,normal
0.504098,0.687286,-0.181244,-1.548326,0.255664,-3.246993,0.087300,-1.462820,-0.610891,-1.762544,normal
-0.947399,-1.488266,-1.014955,-0.147333,1.866490,0.480863,0.656472,-0.510388,-0.552829,0.266681,normal
0.160018,1.252391,0.347797,-0.401177,-0.316605,-0.482205,0.626296,-1.111976,-0.365421,-1.197583,normal
-0.827323,-0.044355,0.245697,1.627244,-1.409001,0.250277,-0.658852,-0.721342,-0.183792,1.025920,normal
-0.243692,1.223891,-0.535431,1.602537,1.246656,-0.197026,0.606308,-1.050569,0.595452,0.792147,normal
0.425529,0.639812,0.491364,-0.704278,0.348470,0.958630,-1.151207,0.154761,1.641693,-0.332430,normal
-1.330840,-1.305918,-1.746222,1.346966,0.631398,1.186005,-0.316691,-0.728731,0.422251,-1.104878,normal
-0.773787,0.057160,-1.246554,-0.935771,-0.191557,2.805859,0.738247,-0.705478,0.030623,-0.121306,normal
1.763138,1.149556,0.115256,-0.131261,-1.581039,-0.765014,0.070688,-0.451202,-0.606015,0.553271,normal
0.168990,-0.110659,-0.312109,0.356276,0.919665,0.531111,0.920767,0.201986,-0.356023,-0.475736,normal
-0.067870,-0.452743,-1.494676,-0.264249,0.908409,-1.109656,0.535549,0.764234,1.095827,-0.327189,normal
0.231590,0.388793,-0.741499,-0.332939,-0.504834,-0.277027,-0.203657,0.273658,-1.327975,-0.626859,normal
-0.689210,-1.621000,0.431243,0.010260,0.098059,-0.136060,-0.965888,1.948691,-0.398259,-1.457016,normal
0.651399,0.601980,-1.209668,0.020581,0.423728,-0.448515,-0.497629,1.948664,0.475138,0.261307,normal
0.627154,-0.903017,-1.541605,0.278664,0.279161,0.212035,1.021782,-0.020351,0.348322,0.165994,normal
-0.886666,0.070468,-0.110429,0.271323,0.342011,0.408337,0.294800,0.199042,1.895763,0.090052,normal
0.098734,-0.894356,0.230603,0.565894,0.924211,-0.417358,-0.757500,-0.583229,-0.367331,-1.111988,normal
-1.136394,-0.373354,-0.092051,0.556221,-3.519720,2.569541,0.240210,-1.475182,1.196422,-1.415177,normal
-1.595500,0.211168,0.024017,-1.855509,-2.177792,1.758190,-0.845026,-1.240095,0.644898,-0.637060,normal
-1.034396,1.614456,0.594193,-1.115773,-0.496265,0.355174,-0.355233,-0.377928,1.210745,2.240503,normal
-0.769377,-0.715156,-0.516317,-1.939284,-0.659079,-0.214982,0.791989,-1.157692,1.117977,0.719181,normal
0.411330,-1.229265,0.374126,-1.746735,0.736152,0.790288,0.339321,0.409897,1.235502,-0.933057,normal
-5.715030,5.170323,4.120477,-5.476522,-3.950375,8.546536,-4.690322,6.559453,-4.671972,-4.869074,anomaly
0.901005,0.229171,1.222580,-0.654539,-1.084888,0.584806,-0.636385,1.579466,-1.435731,0.288986,normal
-1.839167,-1.498586,-1.622169,-0.892645,-3.130886,2.189035,0.328052,0.815044,-0.297764,0.762739,normal
0.735268,-0.994952,0.054725,-0.374231,-1.185057,-0.420408,-0.379190,0.151999,0.029881,0.474856,normal
-1.587340,1.816441,-0.443598,0.538873,1.942096,1.465549,-1.744592,-0.816601,-0.528096,1.211598,normal
0.074336,-0.593847,2.050868,-0.535922,0.812887,-0.495957,-0.751458,-0.853204,1.469121,0.392538,normal
0.581934,-0.184101,-1.322326,-0.492209,0.637154,0.975731,-0.723249,2.139325,-1.617362,1.217634,normal
0.647207,-0.602596,-1.013265,2.108181,-0.275632,-1.102135,0.218215,-0.159815,-0.044138,0.105787,normal
0.507096,-0.633011,0.877633,1.199151,1.116893,1.751510,-0.421266,0.940207,0.573943,1.395954,normal
0.085460,-0.767112,0.503712,1.243049,0.033267,-0.960909,0.520942,1.254982,1.183284,-0.543491,normal
-0.758961,0.088601,-0.611880,0.930031,1.890165,0.475304,-0.066769,1.072731,0.963643,1.397105,normal
-0.334144,-0.966735,0.420506,-0.543433,-0.140279,-0.060303,-0.536510,-0.262013,-1.070422,1.888586,normal
-0.809938,-0.964146,0.999666,0.149271,0.879726,-0.807956,0.505690,1.542110,1.923716,-0.155716,normal
0.432065,-0.860626,-0.083059,-2.651914,0.137080,-1.208670,-0.616645,-0.763323,0.226303,1.860277,normal
2.326076,-0.332968,0.687672,0.495687,0.060215,0.773433,-0.962592,0.749588,-0.595715,-0.931596,normal
2.097667,-0.591192,-0.452877,1.660518,-1.646431,-0.118785,0.302491,-0.359194,-0.859325,0.906893,normal
-0.824114,-0.504228,-1.003038,-0.593780,0.798788,-0.946933,0.600166,-0.205636,-2.101533,0.353058,normal
-0.296451,0.588319,-1.572743,-0.076696,1.714020,0.864972,0.826806,-0.499697,0.045995,0.961652,normal
0.485293,-0.271785,-0.405901,0.902463,-0.326205,-0.996601,-0.623307,-1.134847,-0.720811,-0.696478,normal
-0.047124,-0.079120,1.307723,0.624840,0.337604,0.537999,-0.460639,0.510922,-2.343129,0.478018,normal
-0.234915,0.654657,1.758968,0.434205,1.053169,0.882473,-0.883609,0.625306,-1.639524,1.859876,normal
-1.247447,0.665086,-0.664682,-1.082866,1.141041,-2.183057,-0.208384,-0.510087,-0.386827,0.691940,normal
1.374835,0.685259,0.727707,-0.002234,1.225421,0.072565,-0.254001,-0.221398,0.253780,0.419723,normal
1.369891,0.820152,0.064428,-0.415154,-0.788122,-0.096508,0.278872,1.000994,-0.725185,1.278312,normal
-1.277797,-0.130697,0.892190,0.257821,-0.049583,-1.905058,-0.631819,-0.696738,1.547666,-0.770966,normal
-5.978214,-4.674432,8.449635,8.769848,-3.681033,6.000290,-7.014201,6.532352,6.744348,-5.924965,anomaly
0.771701,1.457011,-1.315203,0.657173,-0.165345,0.157149,0.770977,0.808572,0.104468,1.915429,normal
0.143562,0.089517,-0.757408,-0.105917,-0.354158,0.403381,0.859628,-1.317707,0.404695,-1.054884,normal
-1.132596,-0.240487,-0.914642,-1.228692,-0.495595,-0.742430,-0.478407,2.208231,1.528994,0.362053,normal
-1.262895,-0.090583,-0.273330,1.108794,1.352574,0.118757,-1.305469,-1.335363,-0.273004,1.124530,normal
-0.129033,1.837586,-0.225731,0.221313,-0.762960,-1.282606,-0.573122,1.819944,-0.487951,-1.361671,normal
0.277252,-0.177114,0.794051,-1.089551,0.196398,0.815972,-0.347825,-0.152844,-0.624882,1.024372,normal
0.853504,-0.348159,-1.130549,-0.954939,0.238965,0.183275,-1.643990,-0.200816,0.194226,-0.168900,normal
4.590194,5.829145,-9.838386,8.203439,4.634220,-7.598532,5.692622,-5.619342,7.131288,4.289786,anomaly
0.075912,0.673433,-1.638121,-0.756220,0.034050,0.288125,-1.876143,-1.517632,0.452557,0.933650,normal
-1.004873,-0.946986,0.624425,0.495326,-1.347904,-0.738622,0.693918,-0.788996,-0.210188,-1.261922,normal
0.005737,-0.885628,1.211567,-0.998575,-0.311280,-0.833396,-0.836376,2.099840,0.653083,0.578730,normal
-8.409700,6.197859,5.425981,7.877964,-5.307214,7.207330,5.433694,-8.745441,5.039395,-3.875280,anomaly
-0.234675,-0.611326,2.191461,-0.055889,0.326854,0.216382,0.413075,0.735958,-0.115307,-0.173404,normal
0.996199,-0.985297,-0.056477,-1.264243,0.354467,0.493065,0.776235,1.187164,0.349406,0.254260,normal
0.577046,-0.056477,-0.671530,0.260569,-0.923310,-0.626012,0.125314,-0.549341,0.162354,0.015341,normal
-0.439391,0.486194,-0.929348,-1.666579,0.356373,0.108242,1.430262,0.454019,1.333918,-1.051092,normal
0.914449,-0.519907,1.476388,-0.045481,0.292688,0.829011,-0.881408,0.021078,0.285081,-0.317772,normal
-0.133085,0.662756,-0.735622,-0.649449,1.086771,0.060742,-0.599211,-0.826361,0.523290,-0.060468,normal
0.017809,-0.486682,1.136113,0.028681,0.319435,-1.161359,0.367057,-0.698218,0.588235,-0.469714,normal
0.424570,-0.376019,1.150860,0.306933,-0.483405,1.187567,-1.057933,-0.609675,-1.625266,0.499554,normal
-0.162477,-0.414837,-1.119101,0.377400,-0.096162,-0.638608,1.050669,2.529796,1.553148,0.960784,normal
1.333665,0.187638,-0.183518,-0.892060,0.697456,1.827464,-0.528124,-2.093379,0.293352,1.719815,normal
0.084295,-0.699454,-1.629229,-0.556248,-0.953910,0.646734,-1.492624,-1.239512,0.445814,-0.725887,normal
-0.283760,-0.846897,-1.119523,-1.689368,0.919398,0.923056,0.486425,2.157867,-1.126947,-0.977693,normal
0.520686,-2.312765,1.166614,0.461813,1.741134,0.498320,-0.840628,0.265692,-0.053972,-0.401501,normal
-0.071643,1.209392,2.922283,0.106423,0.590774,-0.125525,-1.268457,0.292760,0.245643,-0.395069,normal
-1.146749,1.561540,0.358396,-0.329030,0.004690,1.074625,-0.582347,2.138808,0.906318,-0.188700,normal
-0.092470,1.155777,-0.305457,-0.530143,-1.260463,-1.697239,0.602045,0.765162,0.406199,0.933395,normal
-0.118368,0.005301,-0.639425,1.610236,-1.176039,0.411264,-0.835429,0.582062,-1.208606,-0.285023,normal
-1.173085,0.395530,0.530982,-1.160666,-0.310318,0.716379,0.080800,1.346742,1.324013,-0.606750,normal
-0.446418,0.649992,1.242619,0.565990,-0.324804,-0.697917,0.151719,0.593285,-1.549089,-0.459974,normal
-0.678517,0.607607,-1.690219,0.012937,0.088217,-0.941532,-0.009321,-0.273058,0.414402,1.245184,normal
0.224615,-0.803199,0.546404,2.211460,1.605276,0.467146,-1.007453,-1.218948,0.482257,0.838383,normal
-0.698038,-2.954850,1.777382,-0.765678,2.451401,0.763258,-1.730514,-0.005138,-0.662777,-0.689978,normal
0.201715,0.257331,0.500738,-0.927641,1.771308,1.121799,-0.146583,0.063999,-0.379351,-1.292646,normal
0.192978,-0.039994,0.965836,-0.645605,0.667000,0.200176,1.382244,-1.470335,-0.322116,-0.571583,normal
-0.109034,0.919677,-0.216253,0.303440,-0.397201,0.946031,-0.097232,0.264142,-1.002640,-0.939645,normal
1.817054,-1.158463,-0.572004,0.737269,1.991412,-0.141676,-0.292315,0.513601,0.725107,-0.414232,normal
-0.697785,-0.277500,0.262647,-1.428220,1.029137,1.412777,0.511593,-1.298973,-0.924315,-0.483606,normal
1.149273,2.708737,0.734751,-0.020775,-1.741607,-0.148132,0.598984,-0.455396,1.952062,-0.673709,normal
-0.855219,0.201898,0.217527,1.235831,-0.284995,-0.242198,0.294400,0.718159,0.539203,0.588674,normal
-0.999201,-0.607521,0.187384,-0.471794,-0.413979,-0.903342,0.118658,0.587625,-1.039813,-3.096875,normal
0.560603,-0.720841,0.342558,0.223326,1.970325,-1.618852,-0.272624,0.808867,-0.487281,0.717662,normal
0.395189,0.724693,-0.249313,-0.745099,-0.978686,-0.712849,1.283206,-3.026430,1.138311,0.211733,normal
1.734994,-1.158752,2.108940,-1.408334,-0.968324,0.378356,0.304910,-1.857628,-0.569845,-0.156601,normal
1.303096,0.473906,0.567753,0.423974,-0.848121,0.917132,-0.350749,1.111518,-0.884304,-2.296742,normal
-2.064174,0.278537,-0.429952,-0.090813,1.038102,-1.442537,1.115087,-0.897593,0.066682,-0.455918,normal
-0.697413,-2.628719,1.746104,-0.250611,-0.955025,0.876825,1.073592,-1.657620,-1.274352,0.807382,normal
-2.693914,-0.243247,0.428138,1.851565,-2.356978,0.831768,-0.310400,-0.488042,-1.035653,2.073328,normal
1.364668,-0.356579,-1.036520,-0.988118,0.411806,0.207134,-3.397223,-0.288281,-2.901003,-0.051505,normal
-0.772486,2.216260,0.526699,-1.355953,-1.154449,-1.153866,0.000886,0.073863,1.549577,-1.456214,normal
0.667441,1.112580,0.378321,0.611342,1.482409,0.302051,-0.185576,0.773797,-0.116830,0.366631,normal
0.419895,-0.490004,-0.652436,-1.199526,0.179336,-0.881129,-0.425781,-0.157886,0.018721,0.337816,normal
2.312425,0.323480,-1.071424,0.988248,0.595995,0.285660,-0.195508,0.888859,-0.628148,-0.358429,normal
0.461326,0.186311,-0.628888,-2.191157,0.343600,-1.970571,-1.250933,-0.571713,0.596727,-0.979479,normal
0.074162,-0.002980,-2.009407,-1.735059,1.206174,-2.575335,-0.236579,-1.634000,0.939274,-0.706144,normal
-0.502818,0.159140,-0.352970,0.890470,0.172133,-1.540844,1.619162,0.503835,-1.584758,-0.211593,normal
-0.245549,0.547655,-0.652790,-1.664560,-0.934313,1.272824,1.323064,1.087483,-1.190964,0.004510,normal
1.245549,0.293312,-0.535661,-1.340832,-1.872541,-0.125854,0.831982,2.339564,1.592588,-0.621436,normal
0.219695,-0.192063,0.345953,0.275335,1.308614,-1.739055,0.049540,0.759733,-0.006443,0.997505,normal
